id,data_source,product_name,substance_name,INN,manufacturer,route,physical_form,physical_form_binary,API_concentration_mg_ml,API_concentration_mg_ml_min,API_concentration_mg_ml_max,API_concentration_mg_ml_op,API_concentration_mg_ml_mentioned,F_percent,F_percent_min,F_percent_max,F_percent_op,F_percent_mentioned,CL_L_per_day,CL_L_per_day_min,CL_L_per_day_max,CL_L_per_day_op,CL_L_per_day_mentioned,CL_L_per_day_per_kg,CL_kind,Vd_L,Vd_L_min,Vd_L_max,Vd_L_op,Vd_L_mentioned,Vd_L_per_kg,Vd_kind,TMDD_mentioned,TMDD_keywords_found,ex_ps80,ex_his,ex_sucr,ex_ps20,ex_nacl,ex_acet,ex_treh,ex_citr,ex_phos,ex_arg,ex_edta,ex_met,ex_sorb,ex_mann,ex_gly,is_biosimilar,extraction_date,created_at,strength_total_mg,strength_total_volume_ml,strength_label,strength_source,inn_norm
480,EMA,Steqeyma,ustekinumab,ustekinumab,Celltrion Healthcare Hungary Kft.,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,0.0,,,4.9,,,,0.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:21:54,2026-04-14 09:17:10,,,,,ustekinumab
481,EMA,Usgena,ustekinumab,ustekinumab,STADA Arzneimittel AG,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:22:43,2026-04-14 09:17:10,,,,,ustekinumab
482,EMA,Usgena,ustekinumab,ustekinumab,STADA Arzneimittel AG,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:22:43,2026-04-14 09:17:10,,,,,ustekinumab
483,EMA,Usrenty,ustekinumab,ustekinumab,Biosimilar Collaborations Ireland Limited,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,0.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:23:54,2026-04-14 09:17:10,,,,,ustekinumab
484,EMA,Usrenty,ustekinumab,ustekinumab,Biosimilar Collaborations Ireland Limited,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,0.0,,,4.9,,,,0.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:23:54,2026-04-14 09:17:10,,,,,ustekinumab
485,EMA,Usymro,ustekinumab,ustekinumab,Gedeon Richter Plc.,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:25:08,2026-04-14 09:17:10,,,,,ustekinumab
486,EMA,Usymro,ustekinumab,ustekinumab,Gedeon Richter Plc.,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,0.0,,,4.9,,,,0.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:25:08,2026-04-14 09:17:10,,,,,ustekinumab
487,EMA,Uzpruvo,ustekinumab,ustekinumab,STADA Arzneimittel AG,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,0.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:25:54,2026-04-14 09:17:10,,,,,ustekinumab
488,EMA,Uzpruvo,ustekinumab,ustekinumab,STADA Arzneimittel AG,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,0.0,,,4.9,,,,0.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:25:54,2026-04-14 09:17:10,,,,,ustekinumab
489,EMA,WEZENLA,ustekinumab,ustekinumab,Amgen Technology (Ireland) UC,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:26:36,2026-04-14 09:17:10,,,,,ustekinumab
490,EMA,WEZENLA,ustekinumab,ustekinumab,Amgen Technology (Ireland) UC,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:26:36,2026-04-14 09:17:10,,,,,ustekinumab
491,EMA,Yesintek,ustekinumab,ustekinumab,Biosimilar Collaborations Ireland Limited,IV,concentrate,2.0,5.0,,,=,1.0,100.0,,,=,1.0,0.152,,,,1.0,,CL,4.9,,,,1.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:27:34,2026-04-14 09:17:10,,,,,ustekinumab
492,EMA,Yesintek,ustekinumab,ustekinumab,Biosimilar Collaborations Ireland Limited,SC,solution,0.0,90.0,,,=,1.0,57.2,,,=,1.0,0.152,,,,0.0,,,4.9,,,,0.0,,Vz,0.0,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2026-04-13 19:27:34,2026-04-14 09:17:10,,,,,ustekinumab
493,EMA,Entyvio,vedolizumab,vedolizumab,Takeda Pharma A/S,IV,lyophilized powder,1.0,60.0,,,=,1.0,100.0,,,=,1.0,0.162,,,=,1.0,,CL,5.0,,,=,1.0,,Vd,0.0,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 19:28:38,2026-04-14 09:17:10,,,,,vedolizumab
494,EMA,Entyvio,vedolizumab,vedolizumab,Takeda Pharma A/S,SC,solution,0.0,158.8,,,,1.0,75.0,,,=,1.0,0.162,,,=,1.0,,CL,5.0,,,=,1.0,,Vd,0.0,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 19:28:38,2026-04-14 09:17:10,,,,,vedolizumab
495,EMA,Gohibic 200 mg concentrate for solution for infusion,vilobelimab,vilobelimab,InflaRx GmbH,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,0.0,,,,,1.0,0.0144,CL,,,,,1.0,0.0833,Vd,1.0,target mediated disposition,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2026-04-13 19:29:21,2026-04-14 09:17:10,,,,,vilobelimab
497,EMA,Vyloy,zolbetuximab,zolbetuximab,Astellas Pharma Europe B.V.,IV,lyophilized powder,1.0,20.0,,,=,1.0,,,,,0.0,0.2808,,,=,1.0,,CL,5.5,,,=,1.0,,Vss,0.0,,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2026-04-13 19:30:42,2026-04-14 09:17:10,,,,,zolbetuximab
498,EMA,CRYSVITA 10 mg,burosumab,burosumab,Kyowa Kirin Holdings B.V.,SC,solution,0.0,10.0,10.0,30.0,range,1.0,,,,,1.0,0.29,,,=,1.0,,CL,,,,,1.0,,Vd,0.0,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2026-04-13 16:43:31,2026-04-29 00:56:31,,,10 mg/mL,,burosumab
499,EMA,CRYSVITA 20 mg,burosumab,burosumab,Kyowa Kirin Holdings B.V.,SC,solution,0.0,20.0,10.0,30.0,range,1.0,,,,,1.0,0.29,,,=,1.0,,CL,,,,,1.0,,Vd,0.0,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2026-04-13 16:43:31,2026-04-29 00:56:31,,,20 mg/mL,,burosumab
500,EMA,CRYSVITA 30 mg,burosumab,burosumab,Kyowa Kirin Holdings B.V.,SC,solution,0.0,30.0,10.0,30.0,range,1.0,,,,,1.0,0.29,,,=,1.0,,CL,,,,,1.0,,Vd,0.0,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2026-04-13 16:43:31,2026-04-29 00:56:31,,,30 mg/mL,,burosumab
501,EMA,Alhemo 15 mg/1.5 mL,concizumab,concizumab,Novo Nordisk A/S,SC,solution,0.0,10.0,10.0,100.0,range,1.0,,,,,0.0,,,,,1.0,,,,,,,0.0,,,1.0,"target-mediated drug disposition, TMDD, non-linear pharmacokinetic behaviour, saturable process, linear and non-linear pathways",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:47:34,2026-04-29 00:56:31,,,10 mg/mL,,concizumab
502,EMA,Alhemo 60 mg/1.5 mL,concizumab,concizumab,Novo Nordisk A/S,SC,solution,0.0,40.0,10.0,100.0,range,1.0,,,,,0.0,,,,,1.0,,,,,,,0.0,,,1.0,"target-mediated drug disposition, TMDD, non-linear pharmacokinetic behaviour, saturable process, linear and non-linear pathways",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:47:34,2026-04-29 00:56:31,,,40 mg/mL,,concizumab
503,EMA,Alhemo 150/300 mg,concizumab,concizumab,Novo Nordisk A/S,SC,solution,0.0,100.0,10.0,100.0,range,1.0,,,,,0.0,,,,,1.0,,,,,,,0.0,,,1.0,"target-mediated drug disposition, TMDD, non-linear pharmacokinetic behaviour, saturable process, linear and non-linear pathways",1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 16:47:34,2026-04-29 00:56:31,,,100 mg/mL,,concizumab
506,EMA,Aimovig 70 mg,erenumab,erenumab,Novartis Europharm Limited,SC,solution,0.0,70.0,,,,0.0,82.0,,,=,1.0,,,,,1.0,,,3.86,,,=,1.0,,Vz,1.0,"non-linear kinetics, saturable binding to target",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:22:58,2026-04-29 00:56:31,,,70 mg/mL,,erenumab
507,EMA,Aimovig 140 mg,erenumab,erenumab,Novartis Europharm Limited,SC,solution,0.0,140.0,,,,0.0,82.0,,,=,1.0,,,,,1.0,,,3.86,,,=,1.0,,Vz,1.0,"non-linear kinetics, saturable binding to target",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:22:58,2026-04-29 00:56:31,,,140 mg/mL,,erenumab
508,EMA,Dupixent 200 mg PFS,dupilumab,dupilumab,,SC,solution,0.0,175.0,,,=,1.0,,61.0,64.0,range,1.0,,,,,1.0,,,4.6,,,=,1.0,,Vd,1.0,"parallel linear and nonlinear, target-mediated elimination, nonlinear clearance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:14:07,2026-04-29 00:56:31,,,175 mg/mL,,dupilumab
509,EMA,Skyrizi 75 mg PFS,risankizumab,risankizumab,AbbVie Deutschland GmbH & Co. KG,SC,solution,0.0,90.0,90.36,150.0,range,1.0,89.0,,,=,1.0,0.3,,,=,1.0,,CL,11.4,,,=,1.0,,Vss,0.0,,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2026-04-13 18:16:55,2026-04-29 00:56:31,,,90 mg/mL,,risankizumab
510,EMA,Repatha 420 mg cartridge,evolocumab,evolocumab,Amgen Europe B.V.,SC,solution,0.0,120.0,120.0,140.0,range,1.0,72.0,,,=,1.0,,,,,1.0,,,,,,,1.0,,,0.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:24:36,2026-04-29 00:56:31,,,120 mg/mL,,evolocumab
511,EMA,Kevzara 200 mg PFS/PFP,sarilumab,sarilumab,Sanofi Winthrop Industrie,SC,solution,0.0,175.0,131.6,175.0,range,1.0,80.0,,,=,1.0,,,,,0.0,,,8.3,,,=,1.0,,Vss,1.0,"parallel linear and non-linear, target-mediated elimination",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 18:33:57,2026-04-29 00:56:31,,,175 mg/mL,,sarilumab
512,EMA,Remsima 100/350 mg concentrate,infliximab,infliximab,,IV,concentrate,1.0,40.0,,,=,1.0,100.0,,,=,0.0,,,,,0.0,,CL,3.55,3.0,4.1,,0.0,,Vss,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 17:38:00,2026-04-29 00:56:31,,,40 mg/mL,,infliximab
513,EMA,Nucala 100 mg powder,mepolizumab,mepolizumab,GlaxoSmithKline Trading Services Limited,SC,lyophilized powder,0.0,100.0,,,=,1.0,,74.0,80.0,range,1.0,,,,,1.0,0.0031,CL,,,,,1.0,,Vd,0.0,,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2026-04-13 17:45:47,2026-04-29 00:56:31,,,100 mg/mL after reconstitution,,mepolizumab
514,FDA,HUMIRA (Citrate-Free),adalimumab,adalimumab,,SC,solution,0.0,100.0,,,=,1.0,64.0,,,=,1.0,0.288,,,,1.0,,CL/F,5.35,4.7,6.0,,0.0,,Vss,0.0,,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2026-04-13 15:41:40,2026-04-29 00:56:31,,,100 mg/mL,,adalimumab
515,FDA,HYRIMOZ,adalimumab-adaz,adalimumab,Sandoz Inc.,SC,solution,0.0,50.0,50.0,100.0,range,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:44:35,2026-04-29 00:56:31,,,50 mg/mL,,adalimumab
516,FDA,CYLTEZO,adalimumab-adbm,adalimumab,"Boehringer Ingelheim Pharmaceuticals, Inc.",SC,solution,0.0,50.0,50.0,100.0,range,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:45:24,2026-04-29 00:56:31,,,50 mg/mL,,adalimumab
517,FDA,AMJEVITA,adalimumab-atto,adalimumab,Amgen,SC,solution,0.0,50.0,50.0,100.0,range,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:48:18,2026-04-29 00:56:31,,,50 mg/mL,,adalimumab
518,FDA,HADLIMA (40mg/0.4mL),adalimumab-bwwd,adalimumab,Organon LLC,SC,solution,0.0,100.0,50.0,100.0,range,1.0,64.0,,,=,1.0,0.288,,,=,1.0,,CL,5.35,4.7,6.0,range,1.0,,Vss,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-13 15:49:02,2026-04-29 00:56:31,,,100 mg/mL,,adalimumab
519,FDA,PRALUENT,alirocumab,alirocumab,"sanofi-aventis U.S. LLC and Regeneron Pharmaceuticals, Inc.",SC,solution,0.0,150.0,75.0,150.0,range,1.0,85.0,,,=,1.0,,,,,0.0,,,,,,,1.0,,Vd,0.0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 15:53:27,2026-04-29 00:56:31,,,150 mg/mL,,alirocumab
520,FDA,AIMOVIG 140 mg,erenumab-aooe,,Amgen Inc.,SC,solution,0.0,140.0,70.0,140.0,range,1.0,82.0,,,=,1.0,,,,,0.0,,,,,,,0.0,,,1.0,"non-linear kinetics, saturable binding to target",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:43:12,2026-04-29 00:56:31,,,140 mg/mL,,erenumab
521,FDA,REPATHA Pushtronex,evolocumab,evolocumab,Amgen Inc.,SC,solution,0.0,120.0,120.0,140.0,range,1.0,72.0,,,=,1.0,,,,,0.0,,,,,,,0.0,,,1.0,"non-linear kinetics, saturable binding to target, non-saturable proteolytic pathway",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:44:50,2026-04-29 00:56:31,,,120 mg/mL,,evolocumab
522,FDA,EMGALITY 100 mg PFS,galcanezumab-gnlm,,Eli Lilly and Company,SC,solution,0.0,100.0,100.0,120.0,range,1.0,,,,,0.0,0.192,,,=,1.0,,CL/F,7.3,,,=,1.0,,V/F,0.0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:46:57,2026-04-29 00:56:31,,,100 mg/mL,,galcanezumab
525,FDA,CRYSVITA 10 mg,burosumab-twza,,"Kyowa Kirin, Inc.",SC,solution,0.0,10.0,10.0,30.0,range,1.0,,,,,0.0,0.29,,,=,1.0,,CL/F,8.0,,,=,1.0,,V/F,0.0,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2026-04-13 16:13:22,2026-04-29 00:56:32,,,10 mg/mL,,burosumab
526,FDA,CRYSVITA 20 mg,burosumab-twza,,"Kyowa Kirin, Inc.",SC,solution,0.0,20.0,10.0,30.0,range,1.0,,,,,0.0,0.29,,,=,1.0,,CL/F,8.0,,,=,1.0,,V/F,0.0,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2026-04-13 16:13:22,2026-04-29 00:56:32,,,20 mg/mL,,burosumab
527,FDA,CRYSVITA 30 mg,burosumab-twza,,"Kyowa Kirin, Inc.",SC,solution,0.0,30.0,10.0,30.0,range,1.0,,,,,0.0,0.29,,,=,1.0,,CL/F,8.0,,,=,1.0,,V/F,0.0,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2026-04-13 16:13:22,2026-04-29 00:56:32,,,30 mg/mL,,burosumab
528,FDA,SKYRIZI 75 mg PFS,risankizumab-rzaa,,AbbVie Inc.,SC,solution,0.0,90.0,,,=,1.0,89.0,,,=,1.0,0.31,,,=,1.0,,CL,11.2,,,=,1.0,,Vss,0.0,,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2026-04-13 17:51:34,2026-04-29 00:56:32,,,90 mg/mL,,risankizumab
529,FDA,KEVZARA 150 mg PFS/PFP,sarilumab,sarilumab,"sanofi-aventis U.S. LLC; Regeneron Pharmaceuticals, Inc.",SC,solution,0.0,131.6,131.58,175.44,range,1.0,,,,,0.0,,,,,1.0,,,7.3,,,=,1.0,,Vss,1.0,"parallel linear and non-linear, target-mediated elimination",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2026-04-13 18:03:05,2026-04-29 00:56:32,,,131.6 mg/mL,,sarilumab
530,FDA,ULTOMIRIS 300mg/30mL,ravulizumab-cwvz,,"Alexion Pharmaceuticals, Inc.",IV,concentrate,2.0,10.0,10.0,100.0,range,1.0,,,,,0.0,0.08,,,=,1.0,,CL,5.26,5.22,5.3,range,1.0,,Vss,0.0,,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2026-04-13 17:44:49,2026-04-29 00:56:32,,,10 mg/mL,,ravulizumab
531,FDA,ULTOMIRIS 300mg/3mL or 1100mg/11mL,ravulizumab-cwvz,,"Alexion Pharmaceuticals, Inc.",IV,concentrate,2.0,100.0,10.0,100.0,range,1.0,,,,,0.0,0.08,,,=,1.0,,CL,5.26,5.22,5.3,range,1.0,,Vss,0.0,,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2026-04-13 17:44:49,2026-04-29 00:56:32,,,100 mg/mL,,ravulizumab
532,FDA,TECENTRIQ,atezolizumab,atezolizumab,,IV,concentrate,2.0,60.0,3.2,16.8,range,1.0,100.0,,,=,1.0,0.2,,,=,1.0,,CL,6.9,,,=,1.0,,Vss,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:26:11,2026-04-29 01:01:28,,,60 mg/mL,FDA Section 12.3 (BLA 761034),atezolizumab
533,FDA,OPDIVO,nivolumab,nivolumab,,IV,concentrate,2.0,10.0,,,=,1.0,100.0,,,=,1.0,0.197,,,=,1.0,,CL,6.8,,,=,1.0,,Vss,0.0,,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,2026-04-13 17:57:12,2026-04-29 01:01:28,,,10 mg/mL,FDA Section 12.3 (BLA 125554),nivolumab
534,FDA,DARZALEX,daratumumab,daratumumab,,IV,concentrate,2.0,20.0,,,=,1.0,100.0,,,=,1.0,0.171,,,,1.0,,CL,4.7,,,,1.0,0.05698,Vss,1.0,target mediated drug disposition,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2026-04-13 16:50:27,2026-04-29 01:01:28,,,20 mg/mL,FDA Section 12.3 (BLA 761036),daratumumab
535,FDA,HERCEPTIN,trastuzumab,trastuzumab,,IV,lyophilized powder,1.0,21.0,,,=,1.0,100.0,,,=,1.0,0.228,0.173,0.283,range,1.0,,CL,3.0,2.62,3.63,range,1.0,,Vss,1.0,"parallel linear and nonlinear, Michaelis-Menten, non-linear elimination",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 19:05:28,2026-04-29 01:01:28,,,150 mg powder → 21 mg/mL,FDA Section 12.3 Table 8 (BLA 103792),trastuzumab
538,EMA,Praluent 150 mg/mL,alirocumab,alirocumab,Sanofi Winthrop Industrie,SC,solution,0.0,150.0,75.0,150.0,range,1.0,85.0,,,=,1.0,,,,,1.0,,,,,,,1.0,0.04,Vd,1.0,target-mediated clearance,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 16:23:25,2026-04-29 01:03:52,,,150 mg/mL,,alirocumab
539,FDA,OPDUALAG (relatlimab),relatlimab-rmbw,nivolumab; relatlimab,Bristol-Myers Squibb Company,IV,concentrate,0.0,4.0,,,,1.0,100.0,,,=,0.0,,,,,1.0,,CL,6.6,,,=,1.0,,Vss,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:28:20,2026-04-29 01:03:52,,,4 mg/mL relatlimab,,relatlimab
542,FDA,XGEVA,denosumab,denosumab,Amgen Europe B.V.,SC,solution,0.0,70.0,70.0,120.0,range,1.0,62.0,,,=,1.0,0.07,,,,1.0,,CL_F,5.2,,,,1.0,,Vss,1.0,"non-linear pharmacokinetics, target-mediated elimination, saturable target-mediated elimination",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,2026-04-29 01:14:37,120.0,1.7,120 mg/1.7 mL (70 mg/mL) vial only,FDA Section 3 (BLA 125320s222 2025),denosumab
543,FDA,INMAZEB,"atoltivimab, maftivimab, and odesivimab-ebgn",,"Regeneron Pharmaceuticals, Inc.",IV,solution,0.0,33.33,16.67,33.33,range,1.0,100.0,,,=,1.0,,,,,1.0,2.627,CL,,,,,1.0,57.267,Vss,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-13 17:10:45,2026-04-29 01:19:30,483.3,14.5,33.33 mg/mL (483.3 mg/14.5 mL vial),FDA Section 3 (BLA 761169),atoltivimab
544,EMA,Tremfya,guselkumab,guselkumab,,SC,solution,0.0,100.0,,,,1.0,49.0,,,,1.0,0.38,0.288,0.479,,1.0,,CL,8.5,7.0,10.0,,1.0,,Vz,0.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-04-29 02:06:06,,,100 mg/mL (45/100/200 mg presentations),EMA SmPC Section 5.2,guselkumab
545,EMA,Tremfya,guselkumab,guselkumab,,IV,concentrate,2.0,10.0,,,,1.0,100.0,,,,1.0,0.38,0.288,0.479,,1.0,,CL,8.5,7.0,10.0,,1.0,,Vz,0.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-04-29 02:06:06,200.0,20.0,10 mg/mL (200 mg/20 mL vial),EMA SmPC Section 5.2,guselkumab
546,EMA,Kavigale,sipavibart,sipavibart,,IV,solution,0.0,150.0,,,,1.0,100.0,,,,1.0,,,,,0.0,,,5.0,,,,1.0,,Vss,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-04-29 02:06:06,300.0,2.0,300 mg/2 mL (150 mg/mL) IV infusion form,EMA SmPC Section 2 (IV-administered),sipavibart
547,FDA,GOHIBIC,vilobelimab-igyz,vilobelimab,,IV,concentrate,2.0,10.0,,,,1.0,100.0,,,,1.0,,,,,0.0,,,,,,,0.0,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2026-04-29 02:06:06,200.0,20.0,200 mg/20 mL (10 mg/mL) single-dose vial,FDA Section 3 (BLA via DailyMed),vilobelimab
548,FDA,LEQEMBI IQLIK,lecanemab-irmb,lecanemab,,SC,solution,0.0,200.0,,,,1.0,53.0,,,,1.0,0.37,,,,1.0,,CL,3.24,,,,1.0,,Vc,0.0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2026-04-29 02:06:06,360.0,1.8,200 mg/mL (360 mg/1.8 mL autoinjector),FDA Section 12.3 (BLA 761269s011),lecanemab
